zone,population,stations,lat,lon,ev_density,score,priority
A,4637.724433442044,2.080277749152759,12.808331917866624,80.72105760607751,265.28246129046136,1649.1302887395739,Low
B,8532.032237048941,0.886884263956483,12.336457980461356,71.98717269972587,383.88297288409746,2770.180980565452,Medium
C,3041.293677387959,0.0,14.08240311168961,69.76286465882262,151.54221100570658,953.9040051539556,Low
D,10498.576248818641,3.1303228534903496,12.746815159620235,78.30781187151452,538.0683009417797,3098.851396858848,Medium
E,5697.8973940542355,1.0067172763008094,12.396663512291173,83.1091050446046,308.19934650472425,1992.7036206453497,Low
A,5180.0540917716335,2.1743731370928736,13.019360039148568,70.66324247935253,264.912061817289,1803.756851730182,Low
B,8047.436909642229,1.045646693550113,14.344467743153755,75.70953571469443,388.64106338061913,2686.7992781930207,Medium
C,2884.1352167066543,0.0,12.636993780680895,82.46402270936409,147.93251732559705,971.6984222765631,Low
D,9827.685510151805,2.9665626291720546,11.97414287785708,69.06248366594725,477.15858936809985,2967.9692080926516,Medium
E,5868.14562908204,1.118835766932381,12.55575163198301,74.37049584892304,280.86827278416234,1892.8978114002193,Low
A,5226.6354994567555,2.173805675600998,12.116043389577516,76.51024572656021,257.8502177028795,1716.2124263619767,Low
B,7655.681564014187,1.0326335049137747,12.797026848888528,78.27727237595447,397.5100271613929,2729.443402595088,Medium
C,3272.1528574720783,0.0,12.525981501336094,83.62358894955638,153.83676774057736,990.286606857358,Low
D,9765.10492830112,3.196965112953651,14.068680003725792,89.67630508735816,527.9800741142153,3646.740891990277,Medium
E,5825.023906709437,0.9286219475477772,10.628078607467861,79.29115269045508,307.08812612561235,1981.1761471484,Low
A,5101.461254922111,2.164206885392479,13.45099124270909,73.20555075391886,266.46077089969464,1582.143529791862,Low
B,7643.364323921183,1.0570804349758884,12.327886676877192,80.10872471849594,413.45675604707066,2484.7545486038143,Medium
C,2753.3959862628094,0.0,11.778586007919404,79.40292373038294,142.22734358961074,1042.0122391475809,Low
D,9783.28826884895,3.2034754249921993,11.604689090464815,75.53062088757241,551.2998768739742,3203.3315489092556,Medium
E,6045.227356219295,1.056288265433551,12.046797259982258,76.29858969992004,294.09019250315544,2122.33730805643,Low
A,5218.299502030354,2.068579507911476,12.647427122644293,78.27527686618143,239.5237457924114,1574.663293765331,Low
B,7638.359169765126,1.0083997222108692,12.39042596543812,81.44377599530821,390.3041326239354,2844.8425347010643,Medium
C,2963.042543091174,0.0,13.818067323716743,78.01518995006197,145.47876566281033,976.8213679223211,Low
D,9123.87411232987,2.86021240097955,12.446002608015062,86.34530380505666,519.4291744615645,3263.1421211094143,Medium
E,5856.2428186726165,1.009211605366451,12.979951076985055,76.26347740744129,280.7426879051578,1919.9903676942845,Low
A,4397.651697311687,2.105500188410268,13.148746917816236,75.92729782429875,225.31873055883588,1494.1162886051382,Low
B,7776.885841469174,0.9409934030619689,13.710966997044437,71.78091096314765,410.37879337799876,2751.1152668098835,Medium
C,2913.8129531032837,0.0,12.687291397605867,68.68012676754506,164.8719836809142,937.4976394151646,Low
D,9773.071447735681,3.027799122920031,11.90155143962712,72.98791181011411,551.9661612974734,3094.036975104054,Medium
E,5763.860015859361,1.0249182613953884,13.407181459047703,75.52856328509522,294.5095326631634,2082.187769825856,Low
A,4849.788993517218,1.9647614998980405,12.684853664176845,77.08156518222691,254.06237142743998,1505.2780328467136,Low
B,8896.764466484825,0.9833511588460357,12.526726562132156,78.44208210639312,435.9597169381648,2468.7962897902203,Medium
C,3185.54936737435,0.0,12.359831640484794,79.83883854492827,144.99322453594144,956.2716163812968,Low
D,10175.468093183697,3.21642103598151,13.629429878529344,76.44803279637654,495.8837428560302,3472.4726142149025,Medium
E,5788.315618590161,0.9576730653434439,13.530674533491185,84.87832645292973,303.4144965210878,2045.091358823671,Low
A,4634.605263397271,1.9058489620956753,13.162955753284278,72.81612347797476,255.87908510068576,1588.7393161761843,Low
B,7260.643402949729,0.9882584664782993,11.97924348803367,79.55649812599151,381.960250486317,2478.5691701533206,Medium
C,2921.8071954269094,0.0,12.708793118572773,78.29576978982082,143.2367478488273,1012.0173679691538,Low
D,10849.389542688197,3.00791674010847,13.511974333184497,72.43240714037282,485.8570853840326,2898.7079180823443,Medium
E,6655.429070421751,1.0098924332949906,13.143181685093074,81.24876119773819,318.6786723680559,1923.4100475413015,Low
A,5331.990766885859,2.2090642652179318,13.582561055260665,75.21227587209005,260.8409312665897,1765.8492089932886,Low
B,8023.731326284482,0.958384069191337,11.606582125994592,73.70654116718198,391.1773545281137,2703.4721309345036,Medium
C,3065.4463056159457,0.0,13.536836662399466,78.64573736805272,142.41015615718547,1032.0505065289422,Low
D,10024.445187845924,2.847062981113185,12.498858613676616,79.42273759773778,469.2605767865621,3200.5578797087633,Medium
E,5638.735381567209,0.9166163128792534,13.463758758289456,80.06517012459994,282.0816598990597,1966.9977781074838,Low
A,4864.341457760376,2.0450843101718528,13.043470989698898,78.42751212316504,239.0825509969804,1519.4132694805783,Low
B,8034.447501084377,1.0013635628396682,12.94788838814559,66.68232583521002,411.32259988519235,2828.123742283476,Medium
C,3021.592376434928,0.0,12.41526678969636,76.10536327524888,148.0678413587818,1117.841145282872,Low
D,9757.603070441599,2.800249861821352,12.20703768464778,70.81310336412987,502.70012333719734,3336.57578332767,Medium
E,5701.481473835506,0.929748628570412,12.638664616170235,82.62894048685334,318.691928327805,1958.1545666703248,Low
A,4912.870117354543,2.1082879526872853,12.669625266811506,81.19395720199469,238.16387701605603,1670.185662805335,Low
B,8528.23491886792,1.0403996958184254,12.863194273763686,75.62510448521738,381.9142951851051,2567.2270070334753,Medium
C,2945.821416993013,0.0,12.207141401175985,80.74471473871789,154.16251971305442,919.2424390743216,Low
D,9562.907600792927,2.9267181356734495,12.809012843513766,76.10870414308494,451.8595228551898,3424.868031166616,Medium
E,6194.972244677949,0.9342106033919156,12.396891902021553,80.11360834280374,296.9331163779457,2103.7317698073944,Low
A,5216.241529852521,2.072103543115957,12.411698492605135,76.8657021605873,255.63977363798406,1570.8089918675553,Low
B,7498.738054278131,1.045706765221493,13.70933936499767,77.69110307992793,407.15207861957276,2461.8038942621192,Medium
C,3034.2205967155714,0.0,12.490996288412292,80.41368936885509,140.00497749861984,1031.233798859045,Low
D,8789.502815077833,3.009069657447514,12.38809459494044,75.38300087167883,505.1972379746679,3090.688601400458,Medium
E,6161.608559165663,0.9708648590334912,13.72963604356852,82.5707251357514,276.6901919408451,1988.0121021828127,Low
A,4566.646957388926,1.8836683064306006,13.44834380472183,77.90154712251687,252.4251398882413,1591.5409096011335,Low
B,8399.874478410322,0.9166372031398411,13.219714815947972,73.9752071961295,396.1103703814398,2873.0567932285303,Medium
C,3040.737889245691,0.0,13.779630408068202,72.2183311103693,147.2542811002209,973.7133989025554,Low
D,10926.251451334902,3.2192526819523977,12.652106258319927,76.78858103493323,493.8562237055607,3584.905954591841,Medium
E,5918.614999021002,1.0206785010385984,14.105333491238374,79.27836967881213,298.92798379453876,1982.2943344218118,Low
A,5080.839003867493,2.1285358482705434,11.813787898900337,85.54163814389024,231.4201287574666,1605.1086704207712,Low
B,7890.214548933117,0.9496328527548854,13.329188101626304,79.88620036195454,384.6125338778406,2539.118232604749,Medium
C,2958.745601819441,0.0,12.47825878158117,69.24510684675019,133.39162123934292,941.3995897688674,Low
D,10171.055097743056,3.140400156390668,12.468358231544974,79.91229317147764,542.0834393797799,3379.013068032382,Medium
E,6171.927168771364,0.9588252606979775,12.222135361337115,77.60972178073455,293.8575770819361,2077.1908232726432,Low
A,4788.315873983679,1.899596573450984,11.746804396537076,79.98248763028188,233.3290661939451,1654.3008199309268,Low
B,7804.456367339421,1.023961189402485,13.197061940611881,83.09126709783793,394.5142410796936,2654.0696017488153,Medium
C,2971.1100210819186,0.0,15.0011770061947,79.54324513437288,142.4957696515205,923.8957490917888,Low
D,9160.890637452938,3.090485956605908,13.372789940274709,75.32274295243157,465.4005457752512,3332.9732031147755,Medium
E,6125.751476709007,0.9715573956689197,12.387651636137749,93.49595937206539,307.0866455367106,1940.506777151917,Low
A,5332.440029022128,1.9157804971168224,13.24336706686095,71.77680503698367,261.8336538486576,1703.2876388568718,Low
B,7158.044541688892,0.9887906087620933,12.337697608492402,72.71542603811977,388.3665134077741,2603.715998766589,Medium
C,2882.6152203832517,0.0,13.208583098564983,72.81603291225152,151.90697053265222,989.8844662464561,Low
D,10589.19859341921,2.8625689336274465,12.212456677373002,75.61807715328776,494.1834815395332,3211.505536295751,Medium
E,6322.306062736079,1.047423128867253,13.22870124386662,73.49886432107571,299.4643693064825,1686.6328309375542,Low
A,5362.859067857734,2.0786724538308934,13.110249475665945,79.0215203574152,244.4073994928355,1555.8550834314644,Low
B,8326.959853167016,1.096015021444964,11.700827474343523,73.16325692179632,402.60733755913753,2707.7592180826264,Medium
C,3017.3304268545676,0.0,12.754065781833601,77.31696318379515,142.44516821014585,893.1979163266817,Low
D,11677.592481282438,2.8948577894366334,11.878628720697776,79.64263856084348,471.4915628346143,3257.7587021205536,Medium
E,6088.987761202356,0.9436552447385141,13.608868660999624,82.48379973490688,286.5832016677051,1778.6876765005154,Low
A,4929.24075535869,1.8479485955551243,13.093787571507677,72.07179636544487,267.80324635954105,1526.2100193006975,Low
B,7663.696356795108,0.9414785774026013,13.501512811905355,83.75158065257517,418.99986690037224,2627.011272693661,Medium
C,3066.122173394022,0.0,14.32070597598029,74.72022342662906,152.06270588991407,974.868465696882,Low
D,10319.225975477622,3.024768481205718,13.421178757283036,76.74219578125471,438.0530388091641,3116.082219979551,Medium
E,5894.323646249956,1.0231310229151596,12.818340751734517,79.52582262924649,337.1637247125109,1982.7993592275363,Low
A,4898.276763297249,2.3392552495940593,12.900082043741067,75.42153138391878,230.06126453470594,1653.2695286254218,Low
B,7899.574319385401,0.8955283138817084,13.380655421813648,76.38148769748445,357.60361071847456,2612.4532471859857,Medium
C,3450.724766790716,0.0,12.364274441968963,85.04797356051711,151.0648339753007,1060.8432686579958,Low
D,9536.433184865664,3.175177784394205,13.015389936601474,81.9613484081127,471.93192309332227,3400.949719619456,Medium
E,5712.767307494173,0.9196918840164128,12.062488644992118,65.52720759112253,292.99349371907346,1853.6261431073642,Low
A,5128.615724932571,2.225854269283158,12.91420274692423,76.05083665940249,259.29547648678306,1620.9510947767976,Low
B,7557.512783749393,1.0187837448861305,13.229753523796507,77.39144135152158,411.56808780663397,2463.701836336845,Medium
C,2901.92929759392,0.0,11.334805041115427,84.06526675849969,137.30528442964422,968.6081965223171,Low
D,10162.070477535062,3.0677777814721074,11.91555096236727,74.04775180534202,491.4828431923385,3198.537211899437,Medium
E,6100.355332205874,1.060123397045996,12.816814600047119,77.68870346423711,299.76916693420014,2064.1800111398184,Low
A,4632.407791206203,1.9612763236704098,12.328640626794368,73.59535784608865,256.2797424413565,1407.8702820819608,Low
B,8083.66692337437,1.100765524870142,12.727513725637305,84.03998215478666,392.2893616144619,2716.7702415638696,Medium
C,2907.638710823248,0.0,12.542822949709242,72.33621282440171,154.18513010076472,1014.5940249442244,Low
D,10643.742620804589,3.026643813448954,12.199360650878452,72.31677607250442,497.70022336418526,2893.9107072777797,Medium
E,5848.929486514906,1.0101265362662084,12.695944338935169,76.85206828203972,295.35282095294673,1904.1416737547513,Low
A,4767.2123451612,2.3058956476371875,12.801822830884726,81.0527771757326,251.60106214718246,1492.2458976317005,Low
B,8603.47128847554,1.0735603205597393,12.689697338452328,78.24955146340885,405.4163921058425,2632.158490070535,Medium
C,2939.67727979662,0.0,12.563629047921403,67.22946112124347,150.89460120502108,998.9126879792362,Low
D,9401.570350377006,3.177461500474174,13.153403151491128,82.07563554274088,490.72727382547373,3192.887478492405,Medium
E,6182.599890420704,1.01053067157708,11.09344377439768,72.30171597249016,300.65937788426356,1941.9314703258651,Low
A,4855.937559743926,1.9651366344443215,12.271546251166914,82.25962491189875,251.42630607535716,1714.6336281896706,Low
B,8034.643473859398,0.9698709350502648,13.413103809824488,83.80408207391305,399.5148460274516,2425.9658514240095,Medium
C,2859.5071360180286,0.0,13.094693874989602,81.10964767330967,145.9827490424406,916.5180943513967,Low
D,9862.952250827037,2.8164202549337554,11.94644112161815,78.67394795243789,482.83681022064843,3550.748261817567,Medium
E,5570.7563353425485,0.9099439213598849,12.477913886719648,82.04745321723505,302.70849557567635,1981.1815634611864,Low
A,5240.94456625013,1.9967916225123752,12.40408917785993,68.55582298812175,255.58965295873637,1595.8464849719003,Low
B,8270.008417151852,0.9864086507750955,13.03629854902902,79.05978253974116,394.2562799429223,2734.939522307425,Medium
C,3036.124896076836,0.0,12.29272263844612,71.08495217277425,139.66770094933642,907.2067246645296,Low
D,10142.553739869982,2.7812765128830677,13.126514663792218,82.27545845059981,479.61539738160945,3707.6700551059457,Medium
E,5729.312702330905,1.045295880243433,12.2568975607336,68.02016648517798,280.46022565783284,1670.2387882608325,Low
A,5198.2696631591225,1.8737510368300305,13.768547426170466,78.22241759079999,248.86131933017546,1511.2167281557988,Low
B,8239.66429180575,1.0639505953848958,13.249041783657423,79.04662448529658,412.66618082910196,2856.8631270524725,Medium
C,3064.1592286108653,0.0,12.039917972823947,72.77456011975225,145.58411332473005,993.2067829508783,Low
D,9563.317284214803,2.8558358148104968,13.110079093980682,81.2099358270089,524.2089824709108,3363.62762624242,Medium
E,5816.237064468405,1.0017721673992694,13.592165967438145,79.70573688701994,296.3931226512352,1925.4653771326418,Low
A,5022.721231720879,1.748521818619417,13.418918807789272,77.72490779309666,277.62434792288246,1730.4824619517256,Low
B,7699.503611303656,0.9038482530033952,13.514856030120395,72.62749080216686,384.9098620928211,2819.098241365387,Medium
C,2956.527048762866,0.0,13.288163084088692,75.53111400156497,146.00642802363367,1028.7521223607482,Low
D,10607.379598861646,3.2520712644998926,12.358098966931482,77.03830354100869,484.16237492184956,3007.891364002676,Medium
E,6213.481308278041,0.9783382039950461,13.319514162143578,73.32519601434598,301.64239341723146,2072.147590095026,Low
A,4998.939214328216,2.0979587318728523,12.170653758303581,84.80544795688262,274.6006412039218,1655.559078935247,Low
B,7984.927034134476,0.937314741700033,12.755973296591703,86.9434847207633,406.7401166529573,2498.6573137120004,Medium
C,3281.5287317692505,0.0,13.150223170046061,72.0058590440157,156.49699112558275,889.1509274615006,Low
D,10606.641930301786,2.903634488136268,13.347812150413676,75.00590739107841,476.6765888792767,3374.2127641535026,Medium
E,5890.558330753265,1.0013330871845778,12.887776192599093,81.12767617867202,292.7152326345059,2010.0148543310681,Low
A,4830.938441285886,2.0979370285834564,12.47823906629661,81.85356231087772,248.2305579274938,1739.1936375452003,Low
B,7936.652587904234,0.9920762757249146,14.322576112395673,79.4581620831593,387.3872261071423,2457.6607441578994,Medium
C,2862.0064186778654,0.0,12.783307781210304,76.31085331505099,141.24360411196037,1024.50486735354,Low
D,9597.858488855329,3.001902091257878,11.599918681634525,87.05162440037208,520.3077581654898,3114.6679833117996,Medium
E,5747.570824244905,1.0398163328344419,12.574073197282733,78.81842579887837,290.7532138360097,1918.2728464520108,Low
A,5045.977592269462,2.0204421218194017,12.396276901037034,77.05247746510538,250.11829540352753,1551.8119526261462,Low
B,8745.916122105837,1.0061050103475155,12.925069629005195,74.68088165146898,321.7775770056947,2597.312437125491,Medium
C,2709.968942308263,0.0,13.903681978120527,76.33246508087962,165.81903435427336,988.0990772160864,Low
D,9918.789904766796,2.9098328524514265,13.069265565520087,74.81934444437684,507.0774759490915,2929.0161125818286,Medium
E,6248.997513028,0.9897602832655304,14.194425119518568,75.9105154968111,307.63199338200434,1987.4993144875211,Low
A,4860.934120890624,2.229758779077,13.061922689507742,75.97599611215755,223.77820322410048,1617.7515316747047,Low
B,8509.9380144887,0.975106999612651,11.473773819155397,81.8378405301954,367.5941046309107,2838.352610286627,Medium
C,2988.1060968937613,0.0,12.431052689890613,70.72555030168495,145.78552461364856,1017.0245940545001,Low
D,9575.101646875793,2.8697077088489964,13.154284357029166,80.38605002351642,568.3449364917951,3394.764389561247,Medium
E,6264.58691807634,0.979523184526564,13.22276493411653,79.78738545445401,307.78577286539803,1858.2339863862599,Low
A,4930.858790445134,2.148407726381482,13.448382312296097,69.85915417311897,234.31916573323403,1704.3845110669658,Low
B,8192.540385987515,1.006903348980229,14.012015631948639,78.84508652361563,398.6089375431965,2393.7508791529203,Medium
C,3120.9398534192646,0.0,12.945932250894561,82.42639380087111,147.2530468131476,992.3559017770858,Low
D,8918.091065732446,3.2024991332608765,13.093381364257043,80.7920092255705,513.7891542964014,3363.3157467922106,Medium
E,6105.7306021246595,1.0068841106679856,14.248206447340534,80.94712059825437,282.9266917413357,1819.6037589913587,Low
A,5162.505589980071,1.861177502874025,13.65891986177885,74.65974553474398,238.281010974885,1584.336455068518,Low
B,7634.525864369238,0.95480914857246,12.868848281640785,79.01878993006231,415.08835813266796,2665.1498016005285,Medium
C,3170.314867345857,0.0,12.372736159913561,86.69174412741962,148.74302236856838,1018.4962688351391,Low
D,10234.04577424727,2.808113950914166,12.6470039527825,77.22524445229547,477.65790057911,3445.6739990326887,Medium
E,5740.553814809491,1.0359388639776035,12.602617601421402,79.47027116558291,317.5333702853874,1963.1530569261267,Low
A,4848.380073260561,2.1886814596016997,13.50704567343328,71.72805072297696,279.0625180623671,1553.2158105194255,Low
B,8394.388214181603,1.1079997559942338,12.387622990721393,82.10457634021147,347.1410777911155,2793.6869916570363,Medium
C,3137.919117805523,0.0,12.367451582054828,80.4878086228351,146.02527766063923,903.7455209559898,Low
D,9724.906163402078,3.3259062296942195,13.881684878888267,77.33525170903319,490.3047251498843,3300.3443280394417,Medium
E,6035.253971797109,1.0578300226196953,12.591765418803265,83.0152514747164,281.26624071305383,2031.3083815396055,Low
A,5190.446505027382,2.0449534903694313,12.11095027110601,82.67083265840667,264.076310269249,1688.08302460741,Low
B,7317.010611172226,0.997421810539138,13.383198481206772,79.30817400570295,430.4487968714342,2531.540412816196,Medium
C,3030.2163701562868,0.0,12.347257262021204,73.55006638753342,149.50843975426997,1052.8815279005146,Low
D,10001.823128110955,3.018848462484042,11.988419479650924,65.84002951315887,478.7437151111372,3113.0393709243012,Medium
E,5953.293873790961,1.0005884387039703,11.746029224245751,81.8273453420686,317.0799093195754,2062.3374593123012,Low
A,5257.29238191414,2.268052048447853,13.068727942812455,77.71380037386781,228.08617172326072,1770.2546691771468,Low
B,7804.725505983355,1.015180511056138,12.722516913502098,82.62108734712497,376.32137506979075,2618.8699508209183,Medium
C,2718.9833593252874,0.0,11.502938454558741,79.2393449444488,153.88331059990205,962.363814093374,Low
D,10728.167912735962,3.016681025846811,13.244255327183208,73.63473906719568,521.3649639322707,3166.969345408071,Medium
E,5779.909523651721,0.8901190787866591,12.65651937035391,79.02895235284964,337.82793665462214,1819.320051777935,Low
A,5271.837522410752,2.063958743014415,13.557598706897377,84.62073425988714,258.28932719791993,1526.2097294004634,Low
B,7496.876826532256,1.0503209320920601,13.932788726124631,76.01757471263092,428.958075875826,2207.0711368981356,Medium
C,2907.5546508069347,0.0,12.699296438498745,76.69416621657291,157.93633989580997,1003.5712017682863,Low
D,9741.112381775501,3.137216890829503,12.653151664621628,81.32827787617931,512.6858452968257,3075.96721584526,Medium
E,6331.042714441551,1.0887084240679503,13.700933158345826,75.9967280690061,300.87436522733344,2114.166860202474,Low
A,4884.3202073414795,2.0485186516037217,12.740755247433755,74.99815624285165,260.8664922222184,1589.917838577493,Low
B,8123.223969321659,0.9893865202609337,14.475610097479558,75.47887760319725,457.8336008820357,2388.6095447114308,Medium
C,2983.933654906827,0.0,12.149501490135775,78.78195092789194,157.80001704974595,972.1609272563668,Low
D,10975.934174443833,2.9717726873461365,13.072009533378358,76.20528403729769,560.1487869046845,3276.9402118861553,Medium
E,5868.934811867909,0.9692627695321563,11.451850616763279,76.97774309238297,304.84530767928123,1715.8621670689388,Low
A,4755.956444413419,2.079836007731715,11.947898968996737,73.18841364888328,245.49842474141386,1605.2913820706449,Low
B,7345.302556587916,0.8944414244881277,12.76287637921781,78.16595773631803,369.7754758972003,2707.8019605692843,Medium
C,3070.079669591555,0.0,11.551292449467295,72.79756121583404,150.3371866302297,1022.2330203102002,Low
D,9842.637303843248,2.9758038809941936,13.699337835755484,77.66437414374833,547.4102232802992,3192.4340002315157,Medium
E,5603.657922294629,1.019892791936829,12.066531314978544,71.80802015404316,307.97317871272963,1918.826886686235,Low
A,4924.424721233023,1.8280811094557172,12.42422781330165,75.05681504821678,234.7407086476769,1778.240045615519,Low
B,8241.059402585433,0.9449390835175521,13.60691296932144,81.23394150726202,392.1190559290032,2596.7973783900425,Medium
C,3000.1833326505907,0.0,12.47058940405288,79.19362792705991,149.74495107523234,1018.9586910401156,Low
D,9999.939710373996,2.864764756422457,12.867538078095704,74.00164712827126,496.6487112531843,3387.452320560834,Medium
E,5554.208053180974,1.014185205945657,13.10424347240314,78.46650489612625,330.15575335624953,1991.4885103100848,Low
A,5353.328668437617,1.889821096512018,13.61201096694539,72.17435063896619,260.66024993955466,1627.8731290530045,Low
B,7413.777066128759,0.9562458033401394,12.277179960640881,75.73068834695809,429.066454653972,2628.9532508290768,Medium
C,2785.9585562757065,0.0,13.70580564037978,73.45295897170531,152.07271915128797,963.2694833736483,Low
D,10178.417559346593,3.035345829989195,13.349518090324946,72.83027272654235,490.9729550683644,3277.273250809718,Medium
E,6051.981039222998,1.0671409887598198,14.188626329568761,71.24893512099803,290.07072421810153,1712.8877518796996,Low
A,4817.050954597351,1.946238105092808,12.268560344606074,76.5532881441085,258.502409456394,1589.3418558552146,Low
B,7627.034250989539,1.0618283534724244,11.753024404872143,75.66026596990565,405.71953431100377,2610.9605003234915,Medium
C,2907.5649716140624,0.0,13.23737206708288,69.92100612228418,143.66184052364926,934.7676935926389,Low
D,10759.835237825488,2.992199440055123,13.536960116516926,84.79293506999038,458.7407923080496,3020.0851155407195,Medium
E,6033.963777874685,0.9314847048500581,14.854004120919724,76.50744743179308,293.5568976300601,2035.105424045224,Low
A,5666.090093757659,1.9887920580040381,11.391696905650338,80.5656157091017,234.2436308058053,1652.6895244684385,Low
B,7392.98471183399,0.9830260594622505,12.692799587544675,79.02482157177312,438.6906965461526,2595.617928299878,Medium
C,3017.227373128176,0.0,13.031343484607394,72.52585848227832,151.3894220180413,1017.4393057217255,Low
D,9646.029116527403,3.109893475520044,12.582818325477302,81.31597919973832,440.5923681395634,3376.001202156188,Medium
E,6105.292392549207,1.0542907705230602,13.132399165536356,75.91745641253155,324.07895476352,1991.3313476027877,Low
A,5362.861793899919,2.071484637247002,13.375739198561654,81.23855958354994,253.47147979472012,1807.0744107695673,Low
B,7988.428811823586,1.0506323782400673,12.949041717448969,73.28020270524141,406.1061742831031,2826.101465265916,Medium
C,3069.691495920086,0.0,13.130163128912944,81.40556729454087,157.0606278584106,981.9572343493127,Low
D,9977.628638664884,3.0990757431064466,13.355503284963842,74.20170835682279,491.40848271430445,3239.079053122309,Medium
E,6027.786797917316,0.9587680933997259,13.081285052914573,76.95361045403746,310.6751808621599,1944.1839031949078,Low
A,4764.601956047393,1.9241179103730743,13.646077212365453,77.67170603619401,269.4205409964402,1610.289854843732,Low
B,7590.950249831071,0.9677484607608133,12.220050321440715,78.72347344322077,420.1729658711987,2630.3442716287864,Medium
C,2983.4822472473256,0.0,13.182456836422663,79.24943071805035,138.08934579297502,1039.2320661090912,Low
D,10221.306172677887,2.931968827834253,12.89012851153577,73.84084053465925,533.6806693239898,2965.481609701955,Medium
E,6313.8523176001045,0.9821838668417453,13.99203368507317,78.32285280308615,295.88618835993645,2041.0161812746417,Low
A,5287.394821251095,1.8381808246111326,12.494875841174842,76.94018415435977,249.1131029391141,1518.4742558763837,Low
B,8038.212313304141,1.0301644646920136,13.758454069055174,74.02279474122176,448.75666668705236,2727.4629880151288,Medium
C,3040.4339968398754,0.0,14.110126018887403,74.04364715206945,162.6125887864823,936.2779951383799,Low
D,9809.31524462489,3.0631057351225763,13.00449632383542,76.68091519611295,500.40038317832415,3134.683089080763,Medium
E,5704.684909930282,0.9634118434619837,14.265305314924406,72.03602658130863,310.12845693664127,2005.452416656122,Low
A,4888.118073196227,2.0614452405374863,13.048173985913479,75.97126367500618,240.92012637062436,1609.9690782995112,Low
B,8562.118926707359,0.949586594979563,13.07627235297252,85.37251782936953,397.10132078881634,2671.6990621288783,Medium
C,2725.3210980819076,0.0,12.74989182786279,75.85361303285956,153.95378472557107,1007.4638138031497,Low
D,10276.615171840973,3.388464375268832,14.44654683508583,71.44417767674253,510.87805561315156,3275.3464105287103,Medium
E,5718.196357219651,1.0224464713269723,12.396697949947635,79.31042828470353,280.9556483936973,2078.821057592004,Low
A,4896.014193102006,1.8511672265645884,12.625593580737819,73.36921636106742,247.12455835500901,1563.2056054948382,Low
B,8364.426494204807,0.9866424182672489,13.882589249487824,75.96737003961005,425.6144146053744,2513.704237954609,Medium
C,2937.509062511957,0.0,12.306149406405043,72.90422777075784,153.22507401354133,956.1211520032452,Low
D,10404.849043870327,3.1864253465453776,12.596544697848405,81.02803846091967,513.9843469165896,3420.556995462933,Medium
E,5642.51574232253,1.0432145312314276,12.962176571485626,78.4455382121668,277.3595654431943,2138.042467186281,Low
A,5257.475830578166,1.994739144073167,12.921754312418662,73.01550985288748,266.58412285558234,1742.952759685071,Low
B,7999.551373037878,1.0554658075323056,12.590595356662984,72.55834766860639,381.3709178219162,2310.3587742383456,Medium
C,2711.29723037741,0.0,13.048252369135225,80.10915997003161,150.7272652507936,953.2279596715454,Low
D,11378.009480908247,2.9964196091290662,13.966539169492199,81.675659894927,437.58365325455264,3403.277317366854,Medium
E,6395.427781084239,1.0207700665297028,12.542383378673028,77.26211182895102,318.58251413491826,1853.9812250272153,Low
A,5472.1493105090485,2.052048179377729,11.902510785593087,74.38271968568661,253.62536613067604,1472.3390891275526,Low
B,7494.229684298156,0.9284884672715552,12.672734864249115,72.7846119579063,421.3632454635559,2650.4629900471286,Medium
C,2893.3441723404208,0.0,12.267713275320743,78.57604073256547,140.90870277300542,972.4715621701484,Low
D,10267.297699873929,2.9913428861690208,12.216386813298385,80.9282894066091,479.76095155123386,3325.4518125880054,Medium
E,6406.291963546137,0.9266144918290002,12.923133871536436,81.66415476474022,303.89795485013934,1893.5921297061152,Low
A,5213.381691490192,1.9750998414799503,13.006117364192283,76.4239303802743,262.4216299751178,1631.2499716701686,Low
B,8390.628720379822,0.939470003725013,13.468023226632452,78.74543776503093,441.99476957559597,2702.9024863434634,Medium
C,3076.1720595576903,0.0,12.792593360912047,78.92427553790579,152.37957693018333,860.4171658746412,Low
D,9722.58641707034,3.184990447525907,12.545010299735456,76.48244637954697,508.2848016212844,3163.0174694252805,Medium
E,5488.405024787446,1.0673100829319648,12.798362932644178,75.65406137825339,300.08829252922726,1886.3548024303768,Low
A,5551.825030958797,2.1937917711291535,11.196764089025015,80.75679578002337,245.75977571238457,1769.4358283985894,Low
B,7355.746792712005,1.0161179791459096,12.64314648892938,82.31888659821351,401.029096994056,2791.1683982631953,Medium
C,3154.3924297795406,0.0,12.384172138038252,82.45056432158982,157.73332773604287,948.3902198837784,Low
D,10131.328836050541,2.9949785637973516,12.189904108002368,69.00006595523658,437.3729663733817,3302.4350349958368,Medium
E,6317.189620898633,0.8846197187409959,11.819831503925235,81.3002631593971,295.9428974550783,1908.551237569082,Low
A,5391.7765558103665,2.0633567218100657,12.529218268953661,77.8076923441563,273.7721063782261,1680.991986346976,Low
B,7892.924656312744,1.0504625728740893,12.64375164350984,77.60226235974824,383.8579071079652,2615.5281763185685,Medium
C,2909.505940328519,0.0,12.405898301723033,82.30306049805243,150.2624062091538,940.4906763130614,Low
D,9631.9273391678,3.018902237508745,11.840413882831681,81.59443235415979,472.42156610354425,3110.151969062103,Medium
